OPERATION_TYPE,SITE_CELL_ID,SITE_ID,CELL_STATUS,UTILIZATION_PEAK_TIME,LATITUDE,LONGITUDE
I,728335,463370,DEACTIVE,,18.801665,98.953271
I,728336,463370,DEACTIVE,,18.801665,98.953271
I,728337,463370,DEACTIVE,,18.801665,98.953271
I,837298,474008,ACTIVE,,13.898763,100.413083
I,837299,474008,ACTIVE,,13.898763,100.413083
I,837300,474008,ACTIVE,,13.898763,100.413083
I,831950,473131,ACTIVE,,13.71259,100.78651
I,831951,473131,ACTIVE,,13.71259,100.78651
I,831952,473131,ACTIVE,,13.71259,100.78651
I,831953,473131,DEACTIVE,,13.71259,100.78651
I,812780,468826,ACTIVE,,6.609423,100.063832
I,812781,468826,ACTIVE,,6.609423,100.063832
I,812782,468826,ACTIVE,,6.609423,100.063832
I,853989,479044,ACTIVE,,13.422,100.994
I,853990,479044,ACTIVE,,13.422,100.994
I,853991,479044,ACTIVE,,13.422,100.994
I,853992,479044,ACTIVE,,13.422,100.994
I,773689,466237,ACTIVE,,14.92363,102.17449
I,773690,466237,ACTIVE,,14.92363,102.17449
I,832735,473316,ACTIVE,,13.740531,100.555962
I,832736,473316,ACTIVE,,13.740531,100.555962
I,832737,473316,ACTIVE,,13.740531,100.555962
I,832738,473316,ACTIVE,,13.740531,100.555962
I,773705,466238,ACTIVE,,14.514799,101.463667
I,773706,466238,ACTIVE,,14.514799,101.463667
I,773707,466238,ACTIVE,,14.514799,101.463667
I,832596,473285,ACTIVE,,13.77949,100.64281
I,832597,473285,ACTIVE,,13.77949,100.64281
I,832598,473285,ACTIVE,,13.77949,100.64281
I,832599,473285,DEACTIVE,,13.77949,100.64281
I,821451,471072,ACTIVE,,99.9009,19.1631
I,819916,470507,ACTIVE,,99.9025,19.1643
I,819917,470507,ACTIVE,,99.9025,19.1643
I,846415,476010,ACTIVE,,13.76376,100.53539
I,846416,476010,ACTIVE,,13.76376,100.53539
I,846417,476010,ACTIVE,,13.76376,100.53539
I,812777,468825,ACTIVE,,98.296,7.84912
I,812778,468825,ACTIVE,,98.296,7.84912
I,812779,468825,ACTIVE,,98.296,7.84912
I,832230,473194,ACTIVE,,14.039544,100.619702
I,832231,473194,ACTIVE,,14.039544,100.619702
I,832232,473194,ACTIVE,,14.039544,100.619702
I,832233,473194,ACTIVE,,14.039544,100.619702
I,832234,473194,DEACTIVE,,14.039544,100.619702
I,832235,473194,ACTIVE,,14.039544,100.619702
I,820878,470853,DEACTIVE,,20.260035,100.408914
I,820879,470853,DEACTIVE,,20.260035,100.408914
I,773657,466235,ACTIVE,,17.394999,102.808643
I,773658,466235,ACTIVE,,17.394999,102.808643
I,773659,466235,ACTIVE,,17.394999,102.808643
I,773663,466235,ACTIVE,,17.394999,102.808643
I,820994,470899,ACTIVE,,98.566163,16.712362
I,820995,470899,ACTIVE,,98.566163,16.712362
I,820996,470899,ACTIVE,,98.566163,16.712362
I,849413,476869,ACTIVE,,13.751688,100.788538
I,849414,476869,ACTIVE,,13.751688,100.788538
I,849415,476869,ACTIVE,,13.751688,100.788538
I,844315,475502,ACTIVE,,14.0636,100.59887
I,844316,475502,ACTIVE,,14.0636,100.59887
I,844317,475502,ACTIVE,,14.0636,100.59887
I,831938,473129,ACTIVE,,13.756514,100.75092
I,831939,473129,ACTIVE,,13.756514,100.75092
I,831940,473129,ACTIVE,,13.756514,100.75092
I,831944,473130,ACTIVE,,13.693199,100.497272
I,831945,473130,ACTIVE,,13.693199,100.497272
I,831946,473130,ACTIVE,,13.693199,100.497272
I,831947,473130,ACTIVE,,13.693199,100.497272
I,831948,473130,ACTIVE,,13.693199,100.497272
I,831949,473130,ACTIVE,,13.693199,100.497272
I,774492,466287,ACTIVE,,17.3756,102.81472
I,812873,468849,ACTIVE,,98.2739,7.9495
I,812874,468849,ACTIVE,,98.2739,7.9495
I,812875,468849,ACTIVE,,98.2739,7.9495
I,834378,473677,ACTIVE,,13.791602,100.549264
I,834379,473677,ACTIVE,,13.791602,100.549264
I,834380,473677,ACTIVE,,13.791602,100.549264
I,774505,466288,ACTIVE,,14.73404,102.17299
I,774506,466288,ACTIVE,,14.73404,102.17299
I,774507,466288,ACTIVE,,14.73404,102.17299
I,774521,466289,ACTIVE,,17.390664,102.802708
I,774522,466289,ACTIVE,,17.390664,102.802708
I,774523,466289,ACTIVE,,17.390664,102.802708
I,854038,479060,ACTIVE,,14.05026,101.79202
I,854039,479060,ACTIVE,,14.05026,101.79202
I,854040,479060,ACTIVE,,14.05026,101.79202
I,854041,479061,ACTIVE,,13.45847,101.06166
I,854042,479061,ACTIVE,,13.45847,101.06166
I,854043,479061,ACTIVE,,13.45847,101.06166
I,852204,478406,ACTIVE,,13.945086,100.868222
I,852205,478406,ACTIVE,,13.945086,100.868222
I,852206,478406,ACTIVE,,13.945086,100.868222
I,834832,473770,ACTIVE,,13.732066,100.463725
I,834833,473770,ACTIVE,,13.732066,100.463725
I,834834,473770,ACTIVE,,13.732066,100.463725
I,834835,473770,DEACTIVE,,13.732066,100.463725
I,843970,475429,ACTIVE,,13.73557,100.4722
I,843971,475429,ACTIVE,,13.73557,100.4722
I,843972,475429,ACTIVE,,13.73557,100.4722
I,843973,475429,DEACTIVE,,13.73557,100.4722
I,843974,475429,DEACTIVE,,13.73557,100.4722
I,819838,470478,ACTIVE,,18.83952,98.957372
I,819839,470478,ACTIVE,,18.83952,98.957372
I,819840,470478,ACTIVE,,18.83952,98.957372
I,812342,468670,ACTIVE,,6.84567,100.47424
I,812343,468670,ACTIVE,,6.84567,100.47424
I,812344,468670,ACTIVE,,6.84567,100.47424
I,819835,470477,ACTIVE,,18.841277,98.963207
I,819836,470477,ACTIVE,,18.841277,98.963207
I,819837,470477,ACTIVE,,18.841277,98.963207
I,854044,479062,ACTIVE,,13.08798,100.91842
I,854045,479062,ACTIVE,,13.08798,100.91842
I,801117,468155,ACTIVE,,6.40327,101.72023
I,801118,468155,ACTIVE,,6.40327,101.72023
I,801119,468155,ACTIVE,,6.40327,101.72023
I,833834,473570,ACTIVE,,13.84442,100.41148
I,833835,473570,ACTIVE,,13.84442,100.41148
I,833836,473570,ACTIVE,,13.84442,100.41148
I,833837,473570,DEACTIVE,,13.84442,100.41148
I,833838,473570,DEACTIVE,,13.84442,100.41148
I,833839,473570,DEACTIVE,,13.84442,100.41148
I,801120,468156,ACTIVE,,8.053031,98.751816
I,833840,473571,ACTIVE,,13.869529,100.409552
I,833841,473571,ACTIVE,,13.869529,100.409552
I,833842,473571,ACTIVE,,13.869529,100.409552
I,853921,479024,ACTIVE,,13.3272,101.00245
I,853922,479024,ACTIVE,,13.3272,101.00245
I,853923,479024,ACTIVE,,13.3272,101.00245
I,772633,466171,ACTIVE,,16.434236,103.53194
I,772634,466171,ACTIVE,,16.434236,103.53194
I,772635,466171,ACTIVE,,16.434236,103.53194
I,801121,468157,ACTIVE,,6.77556,101.29691
I,801122,468157,ACTIVE,,6.77556,101.29691
I,801123,468157,ACTIVE,,6.77556,101.29691
I,822303,471385,ACTIVE,,18.712923,99.037743
I,822304,471385,ACTIVE,,18.712923,99.037743
I,822305,471385,ACTIVE,,18.712923,99.037743
I,853924,479025,ACTIVE,,13.05472,100.99058
I,853925,479025,ACTIVE,,13.05472,100.99058
I,853926,479025,ACTIVE,,13.05472,100.99058
I,853928,479025,ACTIVE,,13.05472,100.99058
I,853929,479025,ACTIVE,,13.05472,100.99058
I,801124,468158,ACTIVE,,7.768978,98.315968
I,801126,468158,ACTIVE,,7.768978,98.315968
I,801127,468158,ACTIVE,,7.768978,98.315968
I,841463,474880,ACTIVE,,13.667221,100.565099
I,841464,474880,ACTIVE,,13.667221,100.565099
I,841465,474880,ACTIVE,,13.667221,100.565099
I,772649,466172,ACTIVE,,14.94998,103.08579
I,772650,466172,ACTIVE,,14.94998,103.08579
I,772651,466172,ACTIVE,,14.94998,103.08579
I,857213,480001,ACTIVE,,13.25549,100.9394
I,857214,480001,ACTIVE,,13.25549,100.9394
I,832600,473285,DEACTIVE,,13.77949,100.64281
I,773721,466239,ACTIVE,,15.38614,104.55714
I,773722,466239,ACTIVE,,15.38614,104.55714
I,773723,466239,ACTIVE,,15.38614,104.55714
I,773726,466239,ACTIVE,,15.38614,104.55714
I,773728,466239,ACTIVE,,15.38614,104.55714
I,831954,473132,ACTIVE,,14.1422,100.662
I,831955,473132,ACTIVE,,14.1422,100.662
I,831956,473132,ACTIVE,,14.1422,100.662
I,853993,479045,ACTIVE,,12.928006,100.88735
I,853994,479045,ACTIVE,,12.928006,100.88735
I,853995,479045,ACTIVE,,12.928006,100.88735
I,821694,471171,DEACTIVE,,99.494744,18.282276
I,821695,471171,DEACTIVE,,99.494744,18.282276
I,821696,471171,DEACTIVE,,99.494744,18.282276
I,821697,471171,DEACTIVE,,99.494744,18.282276
I,812322,468664,ACTIVE,,99.981435,8.43507
I,812323,468664,ACTIVE,,99.981435,8.43507
I,812325,468664,ACTIVE,,99.981435,8.43507
I,812326,468665,ACTIVE,,7.61442,100.07392
I,812327,468665,ACTIVE,,7.61442,100.07392
I,812328,468665,ACTIVE,,7.61442,100.07392
I,812329,468665,ACTIVE,,7.61442,100.07392
I,812783,468827,ACTIVE,,98.39427,7.878845
I,812784,468827,ACTIVE,,98.39427,7.878845
I,812785,468827,ACTIVE,,98.39427,7.878845
I,831960,473133,ACTIVE,,13.614161,100.422561
I,831961,473133,ACTIVE,,13.614161,100.422561
I,831962,473133,ACTIVE,,13.614161,100.422561
I,812786,468828,ACTIVE,,98.390742,7.86597
I,812787,468828,ACTIVE,,98.390742,7.86597
I,812788,468828,ACTIVE,,98.390742,7.86597
I,812789,468828,ACTIVE,,98.390742,7.86597
I,812790,468828,ACTIVE,,98.390742,7.86597
I,846504,476032,ACTIVE,,13.6751,100.66159
I,846505,476032,ACTIVE,,13.6751,100.66159
I,846506,476032,ACTIVE,,13.6751,100.66159
I,812791,468829,ACTIVE,,99.34466,9.14015
I,812793,468829,ACTIVE,,99.34466,9.14015
I,812795,468829,ACTIVE,,99.34466,9.14015
I,812796,468830,ACTIVE,,99.327196,9.145885
I,812797,468830,ACTIVE,,99.327196,9.145885
I,773962,466254,ACTIVE,,14.881937,101.901237
I,773963,466254,ACTIVE,,14.881937,101.901237
I,847060,476217,ACTIVE,,13.66114,100.62635
I,845668,475798,ACTIVE,,13.70804,100.53904
I,845669,475798,ACTIVE,,13.70804,100.53904
I,845670,475798,ACTIVE,,13.70804,100.53904
I,773977,466255,ACTIVE,,15.59371,104.34899
I,773978,466255,ACTIVE,,15.59371,104.34899
I,773979,466255,ACTIVE,,15.59371,104.34899
I,832236,473195,ACTIVE,,13.757565,100.568712
I,832237,473195,ACTIVE,,13.757565,100.568712
I,832238,473195,ACTIVE,,13.757565,100.568712
I,832239,473195,ACTIVE,,13.757565,100.568712
I,832240,473195,DEACTIVE,,13.757565,100.568712
I,843389,475300,ACTIVE,,13.78517,100.5898
I,843390,475300,ACTIVE,,13.78517,100.5898
I,843391,475300,ACTIVE,,13.78517,100.5898
I,844318,475503,ACTIVE,,13.81071,100.44056
I,844319,475503,ACTIVE,,13.81071,100.44056
I,844320,475503,ACTIVE,,13.81071,100.44056
I,844321,475503,ACTIVE,,13.81071,100.44056
I,773993,466256,ACTIVE,,17.196281,104.095145
I,773994,466256,ACTIVE,,17.196281,104.095145
I,773995,466256,ACTIVE,,17.196281,104.095145
I,854009,479050,ACTIVE,,12.915821,100.903965
I,854010,479050,ACTIVE,,12.915821,100.903965
I,854011,479050,ACTIVE,,12.915821,100.903965
I,831977,473136,ACTIVE,,13.69057,100.546516
I,831978,473136,ACTIVE,,13.69057,100.546516
I,831979,473136,ACTIVE,,13.69057,100.546516
I,831980,473136,ACTIVE,,13.69057,100.546516
I,831981,473136,ACTIVE,,13.69057,100.546516
I,831982,473136,ACTIVE,,13.69057,100.546516
I,844823,475616,ACTIVE,,13.72557,100.50872
I,844824,475616,ACTIVE,,13.72557,100.50872
I,844825,475616,ACTIVE,,13.72557,100.50872
I,844826,475616,DEACTIVE,,13.72557,100.50872
I,844827,475616,ACTIVE,,13.72557,100.50872
I,826720,472561,ACTIVE,,15.193373,100.133769
I,826721,472561,ACTIVE,,15.193373,100.133769
I,854046,479062,ACTIVE,,13.08798,100.91842
I,847882,476437,ACTIVE,,13.694236,100.470333
I,847883,476437,ACTIVE,,13.694236,100.470333
I,847884,476437,ACTIVE,,13.694236,100.470333
I,847885,476437,ACTIVE,,13.694236,100.470333
I,847886,476437,ACTIVE,,13.694236,100.470333
I,846569,476055,ACTIVE,,13.89481,100.68483
I,846570,476055,ACTIVE,,13.89481,100.68483
I,846571,476055,ACTIVE,,13.89481,100.68483
I,852720,478637,ACTIVE,,13.695308,100.477732
I,852721,478637,ACTIVE,,13.695308,100.477732
I,852722,478637,ACTIVE,,13.695308,100.477732
I,812880,468851,ACTIVE,,98.291225,7.85762
I,812881,468851,ACTIVE,,98.291225,7.85762
I,812882,468851,ACTIVE,,98.291225,7.85762
I,812883,468852,ACTIVE,,98.291225,7.85762
I,812884,468852,ACTIVE,,98.291225,7.85762
I,728278,463344,ACTIVE,,18.76776,98.97957
I,728279,463344,ACTIVE,,18.76776,98.97957
I,728280,463344,ACTIVE,,18.76776,98.97957
I,727997,463226,ACTIVE,,18.76897,98.97597
I,727998,463226,ACTIVE,,18.76897,98.97597
I,727999,463226,ACTIVE,,18.76897,98.97597
I,854049,479063,ACTIVE,,13.19128,100.9626
I,854050,479063,ACTIVE,,13.19128,100.9626
I,854051,479063,ACTIVE,,13.19128,100.9626
I,819962,470524,ACTIVE,,16.893,100.2136
I,819963,470524,ACTIVE,,16.893,100.2136
I,819964,470524,ACTIVE,,16.893,100.2136
I,812885,468853,ACTIVE,,5.747639,101.037244
I,812886,468853,ACTIVE,,5.747639,101.037244
I,812887,468853,ACTIVE,,5.747639,101.037244
I,854052,479064,ACTIVE,,13.3003,100.94611
I,854053,479064,ACTIVE,,13.3003,100.94611
I,854054,479064,ACTIVE,,13.3003,100.94611
I,774537,466290,ACTIVE,,15.00903,103.10662
I,774538,466290,ACTIVE,,15.00903,103.10662
I,774539,466290,ACTIVE,,15.00903,103.10662
I,727863,463181,ACTIVE,,18.807538,99.018073
I,727864,463181,ACTIVE,,18.807538,99.018073
I,838817,474315,ACTIVE,,13.698268,100.456727
I,857215,480001,ACTIVE,,13.25549,100.9394
I,801128,468159,ACTIVE,,8.46092,98.535186
I,801129,468159,DEACTIVE,,8.46092,98.535186
I,801130,468159,ACTIVE,,8.46092,98.535186
I,772665,466173,ACTIVE,,14.87241,103.46098
I,772666,466173,ACTIVE,,14.87241,103.46098
I,801131,468160,ACTIVE,,9.980418,98.6443
I,801132,468160,ACTIVE,,9.980418,98.6443
I,801133,468160,ACTIVE,,9.980418,98.6443
I,821264,471006,ACTIVE,,99.067227,18.791238
I,821265,471006,ACTIVE,,99.067227,18.791238
I,821266,471006,ACTIVE,,99.067227,18.791238
I,772681,466174,ACTIVE,,17.150272,104.106751
I,772682,466174,ACTIVE,,17.150272,104.106751
I,772683,466174,ACTIVE,,17.150272,104.106751
I,801135,468161,ACTIVE,,7.83368,98.327939
I,801136,468161,ACTIVE,,7.83368,98.327939
I,801138,468161,ACTIVE,,7.83368,98.327939
I,772697,466175,ACTIVE,,14.883909,103.512312
I,772698,466175,ACTIVE,,14.883909,103.512312
I,772699,466175,ACTIVE,,14.883909,103.512312
I,853930,479026,ACTIVE,,13.37585,101.02188
I,853931,479026,ACTIVE,,13.37585,101.02188
I,853932,479026,ACTIVE,,13.37585,101.02188
I,801139,468162,ACTIVE,,9.471712,100.069859
I,801140,468162,ACTIVE,,9.471712,100.069859
I,801141,468163,ACTIVE,,8.01165,98.29537
I,801142,468163,ACTIVE,,8.01165,98.29537
I,801143,468163,DEACTIVE,,8.01165,98.29537
I,850501,477404,ACTIVE,,14.109321,100.59972
I,849420,476871,ACTIVE,,14.108918,100.59972
I,850502,477405,ACTIVE,,14.108522,100.599816
I,849492,476906,ACTIVE,,14.038029,100.737419
I,849378,476850,ACTIVE,,14.042379,100.733702
I,850561,477435,ACTIVE,,14.035698,100.735332
I,850139,477234,ACTIVE,,14.036739,100.737757
I,850140,477235,ACTIVE,,14.042759,100.736797
I,850141,477236,ACTIVE,,14.042708,100.736529
I,850563,477437,ACTIVE,,14.036817,100.734335
I,849874,477115,ACTIVE,,14.042604,100.734623
I,849812,477084,ACTIVE,,14.117031,100.605771
I,849813,477085,ACTIVE,,14.116685,100.605559
I,812798,468830,ACTIVE,,99.327196,9.145885
I,812802,468831,ACTIVE,,99.327196,9.145885
I,773737,466240,ACTIVE,,17.154279,104.146501
I,773738,466240,ACTIVE,,17.154279,104.146501
I,773739,466240,ACTIVE,,17.154279,104.146501
I,850027,477186,ACTIVE,,13.597966,100.695319
I,850028,477186,ACTIVE,,13.597966,100.695319
I,850029,477186,ACTIVE,,13.597966,100.695319
I,850030,477186,ACTIVE,,13.597966,100.695319
I,840735,474718,ACTIVE,,13.787097,100.432864
I,840736,474718,ACTIVE,,13.787097,100.432864
I,840737,474718,ACTIVE,,13.787097,100.432864
I,728159,463297,ACTIVE,,18.80152,99.01594
I,728160,463297,ACTIVE,,18.80152,99.01594
I,728161,463297,ACTIVE,,18.80152,99.01594
I,773753,466241,ACTIVE,,14.88193,101.85475
I,819014,470217,ACTIVE,,99.977028,12.777111
I,819015,470217,ACTIVE,,99.977028,12.777111
I,812803,468832,ACTIVE,,9.56826,100.08468
I,812804,468832,ACTIVE,,9.56826,100.08468
I,812806,468832,ACTIVE,,9.56826,100.08468
I,886636,463502,ACTIVE,,18.8069,99.0234
I,886635,463502,ACTIVE,,18.8069,99.0234
I,732536,463502,ACTIVE,,18.8069,99.0234
I,732537,463502,ACTIVE,,18.8069,99.0234
I,732538,463502,ACTIVE,,18.8069,99.0234
I,773769,466242,ACTIVE,,15.34619,103.38914
I,773770,466242,ACTIVE,,15.34619,103.38914
I,773771,466242,ACTIVE,,15.34619,103.38914
I,728222,463319,ACTIVE,,18.79391,98.96521
I,728223,463319,ACTIVE,,18.79391,98.96521
I,728224,463319,ACTIVE,,18.79391,98.96521
I,727663,463116,ACTIVE,,18.772479,98.978725
I,727664,463116,ACTIVE,,18.772479,98.978725
I,727665,463116,ACTIVE,,18.772479,98.978725
I,728326,463366,ACTIVE,,18.802001,98.961091
I,728327,463366,ACTIVE,,18.802001,98.961091
I,728328,463366,ACTIVE,,18.802001,98.961091
I,732539,463503,ACTIVE,,18.811334,98.98323
I,728323,463365,ACTIVE,,18.780299,98.988495
I,728324,463365,ACTIVE,,18.780299,98.988495
I,774009,466257,ACTIVE,,16.42516,102.85082
I,774010,466257,ACTIVE,,16.42516,102.85082
I,774011,466257,ACTIVE,,16.42516,102.85082
I,854013,479052,ACTIVE,,12.95874,100.88625
I,854014,479052,ACTIVE,,12.95874,100.88625
I,854015,479052,ACTIVE,,12.95874,100.88625
I,821945,471263,ACTIVE,,15.1938,100.1264
I,821946,471263,ACTIVE,,15.1938,100.1264
I,821947,471263,ACTIVE,,15.1938,100.1264
I,812820,468836,ACTIVE,,6.995483,100.474879
I,812821,468836,ACTIVE,,6.995483,100.474879
I,812822,468836,ACTIVE,,6.995483,100.474879
I,854016,479053,ACTIVE,,13.072721,101.01747
I,854017,479053,ACTIVE,,13.072721,101.01747
I,854018,479053,ACTIVE,,13.072721,101.01747
I,841466,474881,ACTIVE,,13.77848,100.665864
I,841467,474881,ACTIVE,,13.77848,100.665864
I,841468,474881,ACTIVE,,13.77848,100.665864
I,774025,466258,ACTIVE,,16.43384,102.856481
I,774026,466258,ACTIVE,,16.43384,102.856481
I,774027,466258,ACTIVE,,16.43384,102.856481
I,854019,479054,ACTIVE,,13.449758,101.03813
I,854020,479054,ACTIVE,,13.449758,101.03813
I,774041,466259,ACTIVE,,14.7248,102.17256
I,774042,466259,ACTIVE,,14.7248,102.17256
I,774043,466259,ACTIVE,,14.7248,102.17256
I,774044,466259,ACTIVE,,14.7248,102.17256
I,784313,466904,ACTIVE,,18.805662,98.969006
I,784314,466904,ACTIVE,,18.805662,98.969006
I,784315,466904,ACTIVE,,18.805662,98.969006
I,727592,463082,ACTIVE,,18.796674,98.975061
I,812553,468750,ACTIVE,,99.956919,12.568564
I,812554,468750,ACTIVE,,99.956919,12.568564
I,812555,468750,ACTIVE,,99.956919,12.568564
I,843403,475304,ACTIVE,,13.7239,100.53548
I,727946,463209,ACTIVE,,18.813108,98.977183
I,727947,463209,ACTIVE,,18.813108,98.977183
I,727948,463209,ACTIVE,,18.813108,98.977183
I,727529,463055,ACTIVE,,18.78169,98.98065
I,727530,463055,ACTIVE,,18.78169,98.98065
I,727531,463055,ACTIVE,,18.78169,98.98065
I,838818,474315,ACTIVE,,13.698268,100.456727
I,838819,474315,ACTIVE,,13.698268,100.456727
I,838820,474315,ACTIVE,,13.698268,100.456727
I,838821,474315,DEACTIVE,,13.698268,100.456727
I,845104,475675,ACTIVE,,14.11894,100.6627
I,845105,475675,ACTIVE,,14.11894,100.6627
I,845106,475675,ACTIVE,,14.11894,100.6627
I,774553,466291,ACTIVE,,16.43738,102.846381
I,774554,466291,ACTIVE,,16.43738,102.846381
I,774569,466292,ACTIVE,,14.98087,102.1137
I,774570,466292,ACTIVE,,14.98087,102.1137
I,774571,466292,ACTIVE,,14.98087,102.1137
I,812888,468854,ACTIVE,,98.390658,7.885461
I,812889,468854,ACTIVE,,98.390658,7.885461
I,812890,468854,ACTIVE,,98.390658,7.885461
I,850214,477272,ACTIVE,,13.893718,100.418385
I,850215,477272,ACTIVE,,13.893718,100.418385
I,850216,477272,ACTIVE,,13.893718,100.418385
I,850217,477272,DEACTIVE,,13.893718,100.418385
I,812892,468855,ACTIVE,,98.829474,8.02402
I,812893,468855,ACTIVE,,98.829474,8.02402
I,812894,468855,ACTIVE,,98.829474,8.02402
I,774585,466293,ACTIVE,,17.394715,102.795105
I,774586,466293,ACTIVE,,17.394715,102.795105
I,774587,466293,ACTIVE,,17.394715,102.795105
I,774601,466294,ACTIVE,,16.235214,103.262962
I,774602,466294,ACTIVE,,16.235214,103.262962
I,774603,466294,ACTIVE,,16.235214,103.262962
I,774617,466295,ACTIVE,,15.12226,104.336011
I,774618,466295,ACTIVE,,15.12226,104.336011
I,774619,466295,ACTIVE,,15.12226,104.336011
I,774620,466295,ACTIVE,,15.12226,104.336011
I,812345,468671,ACTIVE,,5.774117,101.070539
I,812346,468671,ACTIVE,,5.774117,101.070539
I,774633,466296,ACTIVE,,16.184288,103.317639
I,774634,466296,ACTIVE,,16.184288,103.317639
I,774635,466296,ACTIVE,,16.184288,103.317639
I,832614,473290,ACTIVE,,13.82176,100.520717
I,832615,473290,ACTIVE,,13.82176,100.520717
I,832616,473290,ACTIVE,,13.82176,100.520717
I,832617,473290,DEACTIVE,,13.82176,100.520717
I,832618,473290,DEACTIVE,,13.82176,100.520717
I,849814,477086,ACTIVE,,14.117824,100.605264
I,849816,477088,ACTIVE,,14.11758,100.605352
I,849815,477087,ACTIVE,,14.117689,100.606433
I,850234,477279,ACTIVE,,14.038196,100.733632
I,849795,477069,ACTIVE,,14.114544,100.599194
I,849797,477071,ACTIVE,,14.114417,100.599199
I,849798,477072,ACTIVE,,14.114191,100.599199
I,849799,477073,ACTIVE,,14.114071,100.599202
I,849796,477070,ACTIVE,,14.11374,100.599226
I,849800,477074,ACTIVE,,14.113626,100.599229
I,850519,477414,ACTIVE,,14.03423,100.73294
I,851302,477927,ACTIVE,,14.006193,100.609674
I,850736,477561,ACTIVE,,14.042489,100.734914
I,851439,478012,ACTIVE,,14.049031,100.611634
I,866370,480718,ACTIVE,,14.048861,100.611301
I,851440,478013,ACTIVE,,14.11004,100.62066
I,866371,480719,ACTIVE,,14.110018,100.622301
I,851441,478014,ACTIVE,,14.11055,100.62398
I,851442,478015,ACTIVE,,14.110485,100.625676
I,851443,478016,ACTIVE,,14.10997,100.623999
I,851444,478017,ACTIVE,,13.961895,100.627239
I,851445,478018,ACTIVE,,13.96185,100.628414
I,851089,477804,ACTIVE,,13.986325,100.610883
I,851090,477804,ACTIVE,,13.986325,100.610883
I,851091,477805,ACTIVE,,13.991553,100.605532
I,851092,477805,ACTIVE,,13.991553,100.605532
I,851093,477806,ACTIVE,,13.987892,100.607404
I,851231,477881,ACTIVE,,14.019697,100.613528
I,850980,477724,ACTIVE,,14.019205,100.613504
I,850953,477702,ACTIVE,,14.125227,100.62106
I,850954,477703,ACTIVE,,14.124486,100.622366
I,850955,477703,ACTIVE,,14.124486,100.622366
I,851341,477954,ACTIVE,,13.983553,100.625686
I,851342,477955,ACTIVE,,13.983456,100.626359
I,851343,477956,ACTIVE,,13.983295,100.626977
I,851344,477957,ACTIVE,,13.98437,100.626781
I,851345,477958,ACTIVE,,13.98447,100.627194
I,851346,477959,ACTIVE,,13.98442,100.628189
I,851347,477959,ACTIVE,,13.98442,100.628189
I,851107,477814,ACTIVE,,14.029765,100.768672
I,851108,477814,ACTIVE,,14.029765,100.768672
I,851109,477814,ACTIVE,,14.029765,100.768672
I,728325,463365,ACTIVE,,18.780299,98.988495
I,727463,463028,ACTIVE,,18.790038,98.995392
I,727464,463028,ACTIVE,,18.790038,98.995392
I,727812,463166,ACTIVE,,18.84375,98.956111
I,727813,463166,ACTIVE,,18.84375,98.956111
I,727814,463166,ACTIVE,,18.84375,98.956111
I,773785,466243,ACTIVE,,14.882233,101.85464
I,812808,468833,ACTIVE,,6.022139,101.96408
I,812809,468833,ACTIVE,,6.022139,101.96408
I,812810,468833,ACTIVE,,6.022139,101.96408
I,727498,463042,ACTIVE,,18.78798,98.99377
I,727499,463042,ACTIVE,,18.78798,98.99377
I,728003,463228,ACTIVE,,18.767239,98.995576
I,728004,463228,ACTIVE,,18.767239,98.995576
I,727624,463100,ACTIVE,,18.79623,98.99843
I,727625,463100,ACTIVE,,18.79623,98.99843
I,727626,463100,ACTIVE,,18.79623,98.99843
I,844417,475527,ACTIVE,,13.76797,100.54872
I,853996,479046,ACTIVE,,13.41417,101.05021
I,853997,479046,ACTIVE,,13.41417,101.05021
I,853998,479046,ACTIVE,,13.41417,101.05021
I,853999,479046,ACTIVE,,13.41417,101.05021
I,727477,463034,ACTIVE,,18.80463,98.95913
I,727478,463034,ACTIVE,,18.80463,98.95913
I,727479,463034,ACTIVE,,18.80463,98.95913
I,773801,466244,ACTIVE,,16.536491,102.104103
I,773802,466244,ACTIVE,,16.536491,102.104103
I,773803,466244,ACTIVE,,16.536491,102.104103
I,773806,466244,ACTIVE,,16.536491,102.104103
I,773808,466244,ACTIVE,,16.536491,102.104103
I,773817,466245,ACTIVE,,15.34329,102.73341
I,773818,466245,ACTIVE,,15.34329,102.73341
I,773819,466245,ACTIVE,,15.34329,102.73341
I,773820,466245,ACTIVE,,15.34329,102.73341
I,773823,466245,ACTIVE,,15.34329,102.73341
I,812812,468834,ACTIVE,,6.86402,101.2571
I,812814,468834,ACTIVE,,6.86402,101.2571
I,728269,463337,ACTIVE,,18.781061,99.016088
I,728270,463337,ACTIVE,,18.781061,99.016088
I,732530,463499,ACTIVE,,18.79547,98.97722
I,732531,463499,ACTIVE,,18.79547,98.97722
I,819019,470219,ACTIVE,,14.359425,100.57778
I,819020,470219,ACTIVE,,14.359425,100.57778
I,819021,470219,ACTIVE,,14.359425,100.57778
I,845769,475827,ACTIVE,,13.67427,100.65004
I,845770,475827,ACTIVE,,13.67427,100.65004
I,845771,475827,ACTIVE,,13.67427,100.65004
I,845772,475827,ACTIVE,,13.67427,100.65004
I,841354,474854,ACTIVE,,13.81874,100.708783
I,841355,474854,ACTIVE,,13.81874,100.708783
I,841356,474854,ACTIVE,,13.81874,100.708783
I,841357,474854,DEACTIVE,,13.81874,100.708783
